txn_id,ref_id,amount,currency,timestamp,status,payer_id,memo
ch00890,PITCH-CHAI,5.00,INR,2026-08-17T14:50:00Z,captured,c90,Chai
ch00891,PITCH-CHAI,5.00,INR,2026-08-17T15:51:00Z,captured,c91,Chai
ch00892,PITCH-CHAI,5.00,INR,2026-08-17T16:52:00Z,captured,c92,Chai
ch00893,PITCH-CHAI,5.00,INR,2026-08-17T17:53:00Z,captured,c93,Chai
ch00894,PITCH-CHAI,5.00,INR,2026-08-17T18:54:00Z,captured,c94,Chai
ch00895,PITCH-CHAI,5.00,INR,2026-08-17T19:55:00Z,captured,c95,Chai
ch00896,PITCH-CHAI,5.00,INR,2026-08-17T06:56:00Z,captured,c96,Chai
ch00897,PITCH-CHAI,5.00,INR,2026-08-17T07:57:00Z,captured,c97,Chai
ch00898,PITCH-CHAI,5.00,INR,2026-08-17T08:58:00Z,captured,c98,Chai
ch00899,PITCH-CHAI,5.00,INR,2026-08-17T09:59:00Z,captured,c99,Chai
ch00900,PITCH-CHAI,5.00,INR,2026-08-17T10:00:00Z,captured,c100,Chai
ch00901,PITCH-CHAI,5.00,INR,2026-08-17T11:01:00Z,captured,c101,Chai
ch00902,PITCH-CHAI,5.00,INR,2026-08-17T12:02:00Z,captured,c102,Chai
ch00903,PITCH-CHAI,5.00,INR,2026-08-17T13:03:00Z,captured,c103,Chai
ch00904,PITCH-CHAI,5.00,INR,2026-08-17T14:04:00Z,captured,c104,Chai
ch00905,PITCH-CHAI,5.00,INR,2026-08-17T15:05:00Z,captured,c105,Chai
ch00906,PITCH-CHAI,5.00,INR,2026-08-17T16:06:00Z,captured,c106,Chai
ch00907,PITCH-CHAI,5.00,INR,2026-08-17T17:07:00Z,captured,c107,Chai
ch00908,PITCH-CHAI,5.00,INR,2026-08-17T18:08:00Z,captured,c108,Chai
ch00909,PITCH-CHAI,5.00,INR,2026-08-17T19:09:00Z,captured,c109,Chai
ch00910,PITCH-CHAI,5.00,INR,2026-08-17T06:10:00Z,captured,c110,Chai
ch00911,PITCH-CHAI,5.00,INR,2026-08-17T07:11:00Z,captured,c111,Chai
ch00912,PITCH-CHAI,5.00,INR,2026-08-17T08:12:00Z,captured,c112,Chai
ch00913,PITCH-CHAI,5.00,INR,2026-08-17T09:13:00Z,captured,c113,Chai
ch00914,PITCH-CHAI,5.00,INR,2026-08-17T10:14:00Z,captured,c114,Chai
ch00915,PITCH-CHAI,5.00,INR,2026-08-17T11:15:00Z,captured,c115,Chai
ch00916,PITCH-CHAI,5.00,INR,2026-08-17T12:16:00Z,captured,c116,Chai
ch00917,PITCH-CHAI,5.00,INR,2026-08-17T13:17:00Z,captured,c117,Chai
ch00918,PITCH-CHAI,5.00,INR,2026-08-17T14:18:00Z,captured,c118,Chai
ch00919,PITCH-CHAI,5.00,INR,2026-08-17T15:19:00Z,captured,c119,Chai
ch00920,PITCH-CHAI,5.00,INR,2026-08-17T16:20:00Z,captured,c120,Chai
ch00921,PITCH-CHAI,5.00,INR,2026-08-17T17:21:00Z,captured,c121,Chai
ch00922,PITCH-CHAI,5.00,INR,2026-08-17T18:22:00Z,captured,c122,Chai
ch00923,PITCH-CHAI,5.00,INR,2026-08-17T19:23:00Z,captured,c123,Chai
ch00924,PITCH-CHAI,5.00,INR,2026-08-17T06:24:00Z,captured,c124,Chai
ch00925,PITCH-CHAI,5.00,INR,2026-08-17T07:25:00Z,captured,c125,Chai
ch00926,PITCH-CHAI,5.00,INR,2026-08-17T08:26:00Z,captured,c126,Chai
ch00927,PITCH-CHAI,5.00,INR,2026-08-17T09:27:00Z,captured,c127,Chai
ch00928,PITCH-CHAI,5.00,INR,2026-08-17T10:28:00Z,captured,c128,Chai
ch00929,PITCH-CHAI,5.00,INR,2026-08-17T11:29:00Z,captured,c129,Chai
ch00930,PITCH-CHAI,5.00,INR,2026-08-17T12:30:00Z,captured,c130,Chai
ch00931,PITCH-CHAI,5.00,INR,2026-08-17T13:31:00Z,captured,c131,Chai
ch00932,PITCH-CHAI,5.00,INR,2026-08-17T14:32:00Z,captured,c132,Chai
ch00933,PITCH-CHAI,5.00,INR,2026-08-17T15:33:00Z,captured,c133,Chai
ch00934,PITCH-CHAI,5.00,INR,2026-08-17T16:34:00Z,captured,c134,Chai
ch00935,PITCH-CHAI,5.00,INR,2026-08-17T17:35:00Z,captured,c135,Chai
ch00936,PITCH-CHAI,5.00,INR,2026-08-17T18:36:00Z,captured,c136,Chai
ch00937,PITCH-CHAI,5.00,INR,2026-08-17T19:37:00Z,captured,c137,Chai
ch00938,PITCH-CHAI,5.00,INR,2026-08-17T06:38:00Z,captured,c138,Chai
ch00939,PITCH-CHAI,5.00,INR,2026-08-17T07:39:00Z,captured,c139,Chai
ch00940,PITCH-CHAI,5.00,INR,2026-08-17T08:40:00Z,captured,c140,Chai
ch00941,PITCH-CHAI,5.00,INR,2026-08-17T09:41:00Z,captured,c141,Chai
ch00942,PITCH-CHAI,5.00,INR,2026-08-17T10:42:00Z,captured,c142,Chai
ch00943,PITCH-CHAI,5.00,INR,2026-08-17T11:43:00Z,captured,c143,Chai
ch00944,PITCH-CHAI,5.00,INR,2026-08-17T12:44:00Z,captured,c144,Chai
ch00945,PITCH-CHAI,5.00,INR,2026-08-17T13:45:00Z,captured,c145,Chai
ch00946,PITCH-CHAI,5.00,INR,2026-08-17T14:46:00Z,captured,c146,Chai
ch00947,PITCH-CHAI,5.00,INR,2026-08-17T15:47:00Z,captured,c147,Chai
ch00948,PITCH-CHAI,5.00,INR,2026-08-17T16:48:00Z,captured,c148,Chai
ch00949,PITCH-CHAI,5.00,INR,2026-08-17T17:49:00Z,captured,c149,Chai
ch00950,PITCH-CHAI,5.00,INR,2026-08-17T18:50:00Z,captured,c150,Chai
ch00951,PITCH-CHAI,5.00,INR,2026-08-17T19:51:00Z,captured,c151,Chai
ch00952,PITCH-CHAI,5.00,INR,2026-08-17T06:52:00Z,captured,c152,Chai
ch00953,PITCH-CHAI,5.00,INR,2026-08-17T07:53:00Z,captured,c153,Chai
ch00954,PITCH-CHAI,5.00,INR,2026-08-17T08:54:00Z,captured,c154,Chai
ch00955,PITCH-CHAI,5.00,INR,2026-08-17T09:55:00Z,captured,c155,Chai
ch00956,PITCH-CHAI,5.00,INR,2026-08-17T10:56:00Z,captured,c156,Chai
ch00957,PITCH-CHAI,5.00,INR,2026-08-17T11:57:00Z,captured,c157,Chai
ch00958,PITCH-CHAI,5.00,INR,2026-08-17T12:58:00Z,captured,c158,Chai
ch00959,PITCH-CHAI,5.00,INR,2026-08-17T13:59:00Z,captured,c159,Chai
ch00960,PITCH-CHAI,5.00,INR,2026-08-17T14:00:00Z,captured,c160,Chai
ch00961,PITCH-CHAI,5.00,INR,2026-08-17T15:01:00Z,captured,c161,Chai
ch00962,PITCH-CHAI,5.00,INR,2026-08-17T16:02:00Z,captured,c162,Chai
ch00963,PITCH-CHAI,5.00,INR,2026-08-17T17:03:00Z,captured,c163,Chai
ch00964,PITCH-CHAI,5.00,INR,2026-08-17T18:04:00Z,captured,c164,Chai
ch00965,PITCH-CHAI,5.00,INR,2026-08-17T19:05:00Z,captured,c165,Chai
ch00966,PITCH-CHAI,5.00,INR,2026-08-17T06:06:00Z,captured,c166,Chai
ch00967,PITCH-CHAI,5.00,INR,2026-08-17T07:07:00Z,captured,c167,Chai
ch00968,PITCH-CHAI,5.00,INR,2026-08-17T08:08:00Z,captured,c168,Chai
ch00969,PITCH-CHAI,5.00,INR,2026-08-17T09:09:00Z,captured,c169,Chai
ch00970,PITCH-CHAI,5.00,INR,2026-08-17T10:10:00Z,captured,c170,Chai
ch00971,PITCH-CHAI,5.00,INR,2026-08-17T11:11:00Z,captured,c171,Chai
ch00972,PITCH-CHAI,5.00,INR,2026-08-17T12:12:00Z,captured,c172,Chai
ch00973,PITCH-CHAI,5.00,INR,2026-08-17T13:13:00Z,captured,c173,Chai
ch00974,PITCH-CHAI,5.00,INR,2026-08-17T14:14:00Z,captured,c174,Chai
ch00975,PITCH-CHAI,5.00,INR,2026-08-17T15:15:00Z,captured,c175,Chai
ch00976,PITCH-CHAI,5.00,INR,2026-08-17T16:16:00Z,captured,c176,Chai
ch00977,PITCH-CHAI,5.00,INR,2026-08-17T17:17:00Z,captured,c177,Chai
ch00978,PITCH-CHAI,5.00,INR,2026-08-17T18:18:00Z,captured,c178,Chai
ch00979,PITCH-CHAI,5.00,INR,2026-08-17T19:19:00Z,captured,c179,Chai
ch00980,PITCH-CHAI,5.00,INR,2026-08-17T06:20:00Z,captured,c180,Chai
ch00981,PITCH-CHAI,5.00,INR,2026-08-17T07:21:00Z,captured,c181,Chai
ch00982,PITCH-CHAI,5.00,INR,2026-08-17T08:22:00Z,captured,c182,Chai
ch00983,PITCH-CHAI,5.00,INR,2026-08-17T09:23:00Z,captured,c183,Chai
ch00984,PITCH-CHAI,5.00,INR,2026-08-17T10:24:00Z,captured,c184,Chai
ch00985,PITCH-CHAI,5.00,INR,2026-08-17T11:25:00Z,captured,c185,Chai
ch00986,PITCH-CHAI,5.00,INR,2026-08-17T12:26:00Z,captured,c186,Chai
ch00987,PITCH-CHAI,5.00,INR,2026-08-17T13:27:00Z,captured,c187,Chai
ch00988,PITCH-CHAI,5.00,INR,2026-08-17T14:28:00Z,captured,c188,Chai
ch00989,PITCH-CHAI,5.00,INR,2026-08-17T15:29:00Z,captured,c189,Chai
ch00990,PITCH-CHAI,5.00,INR,2026-08-17T16:30:00Z,captured,c190,Chai
ch00991,PITCH-CHAI,5.00,INR,2026-08-17T17:31:00Z,captured,c191,Chai
ch00992,PITCH-CHAI,5.00,INR,2026-08-17T18:32:00Z,captured,c192,Chai
ch00993,PITCH-CHAI,5.00,INR,2026-08-17T19:33:00Z,captured,c193,Chai
ch00994,PITCH-CHAI,5.00,INR,2026-08-17T06:34:00Z,captured,c194,Chai
ch00995,PITCH-CHAI,5.00,INR,2026-08-17T07:35:00Z,captured,c195,Chai
ch00996,PITCH-CHAI,5.00,INR,2026-08-17T08:36:00Z,captured,c196,Chai
ch00997,PITCH-CHAI,5.00,INR,2026-08-17T09:37:00Z,captured,c197,Chai
ch00998,PITCH-CHAI,5.00,INR,2026-08-17T10:38:00Z,captured,c198,Chai
ch00999,PITCH-CHAI,5.00,INR,2026-08-17T11:39:00Z,captured,c199,Chai
ch01000,PITCH-CHAI,5.00,INR,2026-08-17T12:40:00Z,captured,c200,Chai
ch01001,PITCH-CHAI,5.00,INR,2026-08-17T13:41:00Z,captured,c201,Chai
ch01002,PITCH-CHAI,5.00,INR,2026-08-17T14:42:00Z,captured,c202,Chai
ch01003,PITCH-CHAI,5.00,INR,2026-08-17T15:43:00Z,captured,c203,Chai
ch01004,PITCH-CHAI,5.00,INR,2026-08-17T16:44:00Z,captured,c204,Chai
ch01005,PITCH-CHAI,5.00,INR,2026-08-17T17:45:00Z,captured,c205,Chai
ch01006,PITCH-CHAI,5.00,INR,2026-08-17T18:46:00Z,captured,c206,Chai
ch01007,PITCH-CHAI,5.00,INR,2026-08-17T19:47:00Z,captured,c207,Chai
ch01008,PITCH-CHAI,5.00,INR,2026-08-17T06:48:00Z,captured,c208,Chai
ch01009,PITCH-CHAI,5.00,INR,2026-08-17T07:49:00Z,captured,c209,Chai
ch01010,PITCH-CHAI,5.00,INR,2026-08-17T08:50:00Z,captured,c210,Chai
ch01011,PITCH-CHAI,5.00,INR,2026-08-17T09:51:00Z,captured,c211,Chai
ch01012,PITCH-CHAI,5.00,INR,2026-08-17T10:52:00Z,captured,c212,Chai
ch01013,PITCH-CHAI,5.00,INR,2026-08-17T11:53:00Z,captured,c213,Chai
ch01014,PITCH-CHAI,5.00,INR,2026-08-17T12:54:00Z,captured,c214,Chai
ch01015,PITCH-CHAI,5.00,INR,2026-08-17T13:55:00Z,captured,c215,Chai
ch01016,PITCH-CHAI,5.00,INR,2026-08-17T14:56:00Z,captured,c216,Chai
ch01017,PITCH-CHAI,5.00,INR,2026-08-17T15:57:00Z,captured,c217,Chai
ch01018,PITCH-CHAI,5.00,INR,2026-08-17T16:58:00Z,captured,c218,Chai
ch01019,PITCH-CHAI,5.00,INR,2026-08-17T17:59:00Z,captured,c219,Chai
ch01020,PITCH-CHAI,5.00,INR,2026-08-17T18:00:00Z,captured,c220,Chai
ch01021,PITCH-CHAI,5.00,INR,2026-08-17T19:01:00Z,captured,c221,Chai
ch01022,PITCH-CHAI,5.00,INR,2026-08-17T06:02:00Z,captured,c222,Chai
ch01023,PITCH-CHAI,5.00,INR,2026-08-17T07:03:00Z,captured,c223,Chai
ch01024,PITCH-CHAI,5.00,INR,2026-08-17T08:04:00Z,captured,c224,Chai
ch01025,PITCH-CHAI,5.00,INR,2026-08-17T09:05:00Z,captured,c225,Chai
ch01026,PITCH-CHAI,5.00,INR,2026-08-17T10:06:00Z,captured,c226,Chai
ch01027,PITCH-CHAI,5.00,INR,2026-08-17T11:07:00Z,captured,c227,Chai
ch01028,PITCH-CHAI,5.00,INR,2026-08-17T12:08:00Z,captured,c228,Chai
ch01029,PITCH-CHAI,5.00,INR,2026-08-17T13:09:00Z,captured,c229,Chai
ch01030,PITCH-CHAI,5.00,INR,2026-08-17T14:10:00Z,captured,c230,Chai
ch01031,PITCH-CHAI,5.00,INR,2026-08-17T15:11:00Z,captured,c231,Chai
ch01032,PITCH-CHAI,5.00,INR,2026-08-17T16:12:00Z,captured,c232,Chai
ch01033,PITCH-CHAI,5.00,INR,2026-08-17T17:13:00Z,captured,c233,Chai
ch01034,PITCH-CHAI,5.00,INR,2026-08-17T18:14:00Z,captured,c234,Chai
ch01035,PITCH-CHAI,5.00,INR,2026-08-17T19:15:00Z,captured,c235,Chai
ch01036,PITCH-CHAI,5.00,INR,2026-08-17T06:16:00Z,captured,c236,Chai
ch01037,PITCH-CHAI,5.00,INR,2026-08-17T07:17:00Z,captured,c237,Chai
ch01038,PITCH-CHAI,5.00,INR,2026-08-17T08:18:00Z,captured,c238,Chai
ch01039,PITCH-CHAI,5.00,INR,2026-08-17T09:19:00Z,captured,c239,Chai
ch01040,PITCH-CHAI,5.00,INR,2026-08-17T10:20:00Z,captured,c240,Chai
ch01041,PITCH-CHAI,5.00,INR,2026-08-17T11:21:00Z,captured,c241,Chai
ch01042,PITCH-CHAI,5.00,INR,2026-08-17T12:22:00Z,captured,c242,Chai
ch01043,PITCH-CHAI,5.00,INR,2026-08-17T13:23:00Z,captured,c243,Chai
ch01044,PITCH-CHAI,5.00,INR,2026-08-17T14:24:00Z,captured,c244,Chai
ch01045,PITCH-CHAI,5.00,INR,2026-08-17T15:25:00Z,captured,c245,Chai
ch01046,PITCH-CHAI,5.00,INR,2026-08-17T16:26:00Z,captured,c246,Chai
ch01047,PITCH-CHAI,5.00,INR,2026-08-17T17:27:00Z,captured,c247,Chai
ch01048,PITCH-CHAI,5.00,INR,2026-08-17T18:28:00Z,captured,c248,Chai
ch01049,PITCH-CHAI,5.00,INR,2026-08-17T19:29:00Z,captured,c249,Chai
ch01050,PITCH-CHAI,5.00,INR,2026-08-17T06:30:00Z,captured,c250,Chai
ch01051,PITCH-CHAI,5.00,INR,2026-08-17T07:31:00Z,captured,c251,Chai
ch01052,PITCH-CHAI,5.00,INR,2026-08-17T08:32:00Z,captured,c252,Chai
ch01053,PITCH-CHAI,5.00,INR,2026-08-17T09:33:00Z,captured,c253,Chai
ch01054,PITCH-CHAI,5.00,INR,2026-08-17T10:34:00Z,captured,c254,Chai
ch01055,PITCH-CHAI,5.00,INR,2026-08-17T11:35:00Z,captured,c255,Chai
ch01056,PITCH-CHAI,5.00,INR,2026-08-17T12:36:00Z,captured,c256,Chai
ch01057,PITCH-CHAI,5.00,INR,2026-08-17T13:37:00Z,captured,c257,Chai
ch01058,PITCH-CHAI,5.00,INR,2026-08-17T14:38:00Z,captured,c258,Chai
ch01059,PITCH-CHAI,5.00,INR,2026-08-17T15:39:00Z,captured,c259,Chai
ch01060,PITCH-CHAI,5.00,INR,2026-08-17T16:40:00Z,captured,c260,Chai
ch01061,PITCH-CHAI,5.00,INR,2026-08-17T17:41:00Z,captured,c261,Chai
ch01062,PITCH-CHAI,5.00,INR,2026-08-17T18:42:00Z,captured,c262,Chai
ch01063,PITCH-CHAI,5.00,INR,2026-08-17T19:43:00Z,captured,c263,Chai
ch01064,PITCH-CHAI,5.00,INR,2026-08-17T06:44:00Z,captured,c264,Chai
ch01065,PITCH-CHAI,5.00,INR,2026-08-17T07:45:00Z,captured,c265,Chai
ch01066,PITCH-CHAI,5.00,INR,2026-08-17T08:46:00Z,captured,c266,Chai
ch01067,PITCH-CHAI,5.00,INR,2026-08-17T09:47:00Z,captured,c267,Chai
ch01068,PITCH-CHAI,5.00,INR,2026-08-17T10:48:00Z,captured,c268,Chai
ch01069,PITCH-CHAI,5.00,INR,2026-08-17T11:49:00Z,captured,c269,Chai
ch01070,PITCH-CHAI,5.00,INR,2026-08-17T12:50:00Z,captured,c270,Chai
ch01071,PITCH-CHAI,5.00,INR,2026-08-17T13:51:00Z,captured,c271,Chai
ch01072,PITCH-CHAI,5.00,INR,2026-08-17T14:52:00Z,captured,c272,Chai
ch01073,PITCH-CHAI,5.00,INR,2026-08-17T15:53:00Z,captured,c273,Chai
ch01074,PITCH-CHAI,5.00,INR,2026-08-17T16:54:00Z,captured,c274,Chai
ch01075,PITCH-CHAI,5.00,INR,2026-08-17T17:55:00Z,captured,c275,Chai
ch01076,PITCH-CHAI,5.00,INR,2026-08-17T18:56:00Z,captured,c276,Chai
ch01077,PITCH-CHAI,5.00,INR,2026-08-17T19:57:00Z,captured,c277,Chai
ch01078,PITCH-CHAI,5.00,INR,2026-08-17T06:58:00Z,captured,c278,Chai
ch01079,PITCH-CHAI,5.00,INR,2026-08-17T07:59:00Z,captured,c279,Chai
ch01080,PITCH-CHAI,5.00,INR,2026-08-17T08:00:00Z,captured,c280,Chai
ch01081,PITCH-CHAI,5.00,INR,2026-08-17T09:01:00Z,captured,c281,Chai
ch01082,PITCH-CHAI,5.00,INR,2026-08-17T10:02:00Z,captured,c282,Chai
ch01083,PITCH-CHAI,5.00,INR,2026-08-17T11:03:00Z,captured,c283,Chai
ch01084,PITCH-CHAI,5.00,INR,2026-08-17T12:04:00Z,captured,c284,Chai
ch01085,PITCH-CHAI,5.00,INR,2026-08-17T13:05:00Z,captured,c285,Chai
ch01086,PITCH-CHAI,5.00,INR,2026-08-17T14:06:00Z,captured,c286,Chai
ch01087,PITCH-CHAI,5.00,INR,2026-08-17T15:07:00Z,captured,c287,Chai
ch01088,PITCH-CHAI,5.00,INR,2026-08-17T16:08:00Z,captured,c288,Chai
ch01089,PITCH-CHAI,5.00,INR,2026-08-17T17:09:00Z,captured,c289,Chai
ch01090,PITCH-CHAI,5.00,INR,2026-08-17T18:10:00Z,captured,c290,Chai
ch01091,PITCH-CHAI,5.00,INR,2026-08-17T19:11:00Z,captured,c291,Chai
ch01092,PITCH-CHAI,5.00,INR,2026-08-17T06:12:00Z,captured,c292,Chai
ch01093,PITCH-CHAI,5.00,INR,2026-08-17T07:13:00Z,captured,c293,Chai
ch01094,PITCH-CHAI,5.00,INR,2026-08-17T08:14:00Z,captured,c294,Chai
ch01095,PITCH-CHAI,5.00,INR,2026-08-17T09:15:00Z,captured,c295,Chai
ch01096,PITCH-CHAI,5.00,INR,2026-08-17T10:16:00Z,captured,c296,Chai
ch01097,PITCH-CHAI,5.00,INR,2026-08-17T11:17:00Z,captured,c297,Chai
ch01098,PITCH-CHAI,5.00,INR,2026-08-17T12:18:00Z,captured,c298,Chai
ch01099,PITCH-CHAI,5.00,INR,2026-08-17T13:19:00Z,captured,c299,Chai
ch01100,PITCH-CHAI,5.00,INR,2026-08-17T14:20:00Z,captured,c300,Chai
ch01101,PITCH-CHAI,5.00,INR,2026-08-17T15:21:00Z,captured,c301,Chai
ch01102,PITCH-CHAI,5.00,INR,2026-08-17T16:22:00Z,captured,c302,Chai
ch01103,PITCH-CHAI,5.00,INR,2026-08-17T17:23:00Z,captured,c303,Chai
ch01104,PITCH-CHAI,5.00,INR,2026-08-17T18:24:00Z,captured,c304,Chai
ch01105,PITCH-CHAI,5.00,INR,2026-08-17T19:25:00Z,captured,c305,Chai
ch01106,PITCH-CHAI,5.00,INR,2026-08-17T06:26:00Z,captured,c306,Chai
ch01107,PITCH-CHAI,5.00,INR,2026-08-17T07:27:00Z,captured,c307,Chai
ch01108,PITCH-CHAI,5.00,INR,2026-08-17T08:28:00Z,captured,c308,Chai
ch01109,PITCH-CHAI,5.00,INR,2026-08-17T09:29:00Z,captured,c309,Chai
ch01110,PITCH-CHAI,5.00,INR,2026-08-17T10:30:00Z,captured,c310,Chai
ch01111,PITCH-CHAI,5.00,INR,2026-08-17T11:31:00Z,captured,c311,Chai
ch01112,PITCH-CHAI,5.00,INR,2026-08-17T12:32:00Z,captured,c312,Chai
ch01113,PITCH-CHAI,5.00,INR,2026-08-17T13:33:00Z,captured,c313,Chai
ch01114,PITCH-CHAI,5.00,INR,2026-08-17T14:34:00Z,captured,c314,Chai
ch01115,PITCH-CHAI,5.00,INR,2026-08-17T15:35:00Z,captured,c315,Chai
ch01116,PITCH-CHAI,5.00,INR,2026-08-17T16:36:00Z,captured,c316,Chai
ch01117,PITCH-CHAI,5.00,INR,2026-08-17T17:37:00Z,captured,c317,Chai
ch01118,PITCH-CHAI,5.00,INR,2026-08-17T18:38:00Z,captured,c318,Chai
ch01119,PITCH-CHAI,5.00,INR,2026-08-17T19:39:00Z,captured,c319,Chai
ch01120,PITCH-CHAI,5.00,INR,2026-08-17T06:40:00Z,captured,c320,Chai
ch01121,PITCH-CHAI,5.00,INR,2026-08-17T07:41:00Z,captured,c321,Chai
ch01122,PITCH-CHAI,5.00,INR,2026-08-17T08:42:00Z,captured,c322,Chai
ch01123,PITCH-CHAI,5.00,INR,2026-08-17T09:43:00Z,captured,c323,Chai
ch01124,PITCH-CHAI,5.00,INR,2026-08-17T10:44:00Z,captured,c324,Chai
ch01125,PITCH-CHAI,5.00,INR,2026-08-17T11:45:00Z,captured,c325,Chai
ch01126,PITCH-CHAI,5.00,INR,2026-08-17T12:46:00Z,captured,c326,Chai
ch01127,PITCH-CHAI,5.00,INR,2026-08-17T13:47:00Z,captured,c327,Chai
ch01128,PITCH-CHAI,5.00,INR,2026-08-17T14:48:00Z,captured,c328,Chai
ch01129,PITCH-CHAI,5.00,INR,2026-08-17T15:49:00Z,captured,c329,Chai
ch01130,PITCH-CHAI,5.00,INR,2026-08-17T16:50:00Z,captured,c330,Chai
ch01131,PITCH-CHAI,5.00,INR,2026-08-17T17:51:00Z,captured,c331,Chai
ch01132,PITCH-CHAI,5.00,INR,2026-08-17T18:52:00Z,captured,c332,Chai
ch01133,PITCH-CHAI,5.00,INR,2026-08-17T19:53:00Z,captured,c333,Chai
ch01134,PITCH-CHAI,5.00,INR,2026-08-17T06:54:00Z,captured,c334,Chai
ch01135,PITCH-CHAI,5.00,INR,2026-08-17T07:55:00Z,captured,c335,Chai
ch01136,PITCH-CHAI,5.00,INR,2026-08-17T08:56:00Z,captured,c336,Chai
ch01137,PITCH-CHAI,5.00,INR,2026-08-17T09:57:00Z,captured,c337,Chai
ch01138,PITCH-CHAI,5.00,INR,2026-08-17T10:58:00Z,captured,c338,Chai
ch01139,PITCH-CHAI,5.00,INR,2026-08-17T11:59:00Z,captured,c339,Chai
ch01140,PITCH-CHAI,5.00,INR,2026-08-17T12:00:00Z,captured,c340,Chai
ch01141,PITCH-CHAI,5.00,INR,2026-08-17T13:01:00Z,captured,c341,Chai
ch01142,PITCH-CHAI,5.00,INR,2026-08-17T14:02:00Z,captured,c342,Chai
ch01143,PITCH-CHAI,5.00,INR,2026-08-17T15:03:00Z,captured,c343,Chai
ch01144,PITCH-CHAI,5.00,INR,2026-08-17T16:04:00Z,captured,c344,Chai
ch01145,PITCH-CHAI,5.00,INR,2026-08-17T17:05:00Z,captured,c345,Chai
ch01146,PITCH-CHAI,5.00,INR,2026-08-17T18:06:00Z,captured,c346,Chai
ch01147,PITCH-CHAI,5.00,INR,2026-08-17T19:07:00Z,captured,c347,Chai
ch01148,PITCH-CHAI,5.00,INR,2026-08-17T06:08:00Z,captured,c348,Chai
ch01149,PITCH-CHAI,5.00,INR,2026-08-17T07:09:00Z,captured,c349,Chai
ch01150,PITCH-CHAI,5.00,INR,2026-08-17T08:10:00Z,captured,c350,Chai
ch01151,PITCH-CHAI,5.00,INR,2026-08-17T09:11:00Z,captured,c351,Chai
ch01152,PITCH-CHAI,5.00,INR,2026-08-17T10:12:00Z,captured,c352,Chai
ch01153,PITCH-CHAI,5.00,INR,2026-08-17T11:13:00Z,captured,c353,Chai
ch01154,PITCH-CHAI,5.00,INR,2026-08-17T12:14:00Z,captured,c354,Chai
ch01155,PITCH-CHAI,5.00,INR,2026-08-17T13:15:00Z,captured,c355,Chai
ch01156,PITCH-CHAI,5.00,INR,2026-08-17T14:16:00Z,captured,c356,Chai
ch01157,PITCH-CHAI,5.00,INR,2026-08-17T15:17:00Z,captured,c357,Chai
ch01158,PITCH-CHAI,5.00,INR,2026-08-17T16:18:00Z,captured,c358,Chai
ch01159,PITCH-CHAI,5.00,INR,2026-08-17T17:19:00Z,captured,c359,Chai
ch01160,PITCH-CHAI,5.00,INR,2026-08-17T18:20:00Z,captured,c360,Chai
ch01161,PITCH-CHAI,5.00,INR,2026-08-17T19:21:00Z,captured,c361,Chai
ch01162,PITCH-CHAI,5.00,INR,2026-08-17T06:22:00Z,captured,c362,Chai
ch01163,PITCH-CHAI,5.00,INR,2026-08-17T07:23:00Z,captured,c363,Chai
ch01164,PITCH-CHAI,5.00,INR,2026-08-17T08:24:00Z,captured,c364,Chai
ch01165,PITCH-CHAI,5.00,INR,2026-08-17T09:25:00Z,captured,c365,Chai
ch01166,PITCH-CHAI,5.00,INR,2026-08-17T10:26:00Z,captured,c366,Chai
ch01167,PITCH-CHAI,5.00,INR,2026-08-17T11:27:00Z,captured,c367,Chai
ch01168,PITCH-CHAI,5.00,INR,2026-08-17T12:28:00Z,captured,c368,Chai
ch01169,PITCH-CHAI,5.00,INR,2026-08-17T13:29:00Z,captured,c369,Chai
ch01170,PITCH-CHAI,5.00,INR,2026-08-17T14:30:00Z,captured,c370,Chai
ch01171,PITCH-CHAI,5.00,INR,2026-08-17T15:31:00Z,captured,c371,Chai
ch01172,PITCH-CHAI,5.00,INR,2026-08-17T16:32:00Z,captured,c372,Chai
ch01173,PITCH-CHAI,5.00,INR,2026-08-17T17:33:00Z,captured,c373,Chai
ch01174,PITCH-CHAI,5.00,INR,2026-08-17T18:34:00Z,captured,c374,Chai
ch01175,PITCH-CHAI,5.00,INR,2026-08-17T19:35:00Z,captured,c375,Chai
ch01176,PITCH-CHAI,5.00,INR,2026-08-17T06:36:00Z,captured,c376,Chai
ch01177,PITCH-CHAI,5.00,INR,2026-08-17T07:37:00Z,captured,c377,Chai
ch01178,PITCH-CHAI,5.00,INR,2026-08-17T08:38:00Z,captured,c378,Chai
ch01179,PITCH-CHAI,5.00,INR,2026-08-17T09:39:00Z,captured,c379,Chai
ch01180,PITCH-CHAI,5.00,INR,2026-08-17T10:40:00Z,captured,c380,Chai
ch01181,PITCH-CHAI,5.00,INR,2026-08-17T11:41:00Z,captured,c381,Chai
ch01182,PITCH-CHAI,5.00,INR,2026-08-17T12:42:00Z,captured,c382,Chai
ch01183,PITCH-CHAI,5.00,INR,2026-08-17T13:43:00Z,captured,c383,Chai
ch01184,PITCH-CHAI,5.00,INR,2026-08-17T14:44:00Z,captured,c384,Chai
ch01185,PITCH-CHAI,5.00,INR,2026-08-17T15:45:00Z,captured,c385,Chai
ch01186,PITCH-CHAI,5.00,INR,2026-08-17T16:46:00Z,captured,c386,Chai
