date,payment,vendor,invoice,amount_cents
2026-09-01,7633,VND7A343D77D6,32469,85000
2026-09-01,7634,VND4588B79C5B,025-563400,493000
2026-09-01,7635,VNDBF2D3FB7FF,1118,17961448
2026-09-01,7636,VNDFE8318EED5,32863,396790
2026-09-01,7636,VNDFE8318EED5,33387,39000
2026-09-01,7637,VNDADEDE9CC9A,SCEW8/16/2026,90000
2026-09-01,7638,VNDBCB3971DF1,DT218278,4159322
2026-09-01,7639,VNDDC187A6497,1887,732000
2026-09-01,7640,VNDDC187A6497,1886,162750
2026-09-01,7641,VNDA99F80A5B7,08202026OJJ,300000
2026-09-01,7642,VND74223BCD52,EBRSA AApolzan,161800
2026-09-01,7643,VNDF51B4DBE21,9-375,736560
2026-09-01,7644,VND47E395BDEE,0326,196800
2026-09-01,7644,VND47E395BDEE,0327-0826,192000
2026-09-01,7644,VND47E395BDEE,0328,83600
2026-09-01,7645,VNDA5C4C5D634,PARTIAL   10,7855281
2026-09-01,7646,VNDE9889A7606,08262026,92800
2026-09-01,7647,VNDDC2DA6C913,1192,444610
2026-09-01,7648,VND5FB53FA16B,9962-08,260000
2026-09-01,7649,VND56A80F7BB2,008,125000
2026-09-01,7650,VND162CA25F89,8/24-8/28/2026,102083
2026-09-01,7651,VND71A3D0737C,00083126,3334750
2026-09-01,7652,VND1B50F89A73,August-2026,408333
2026-09-01,7653,VND710C15C9F4,20268,337500
2026-09-03,5939,VND7EF81FE66F,1020,5995
2026-09-03,5940,VND7C59DB9399,134249,21180
2026-09-03,5941,VNDAD371834F3,405379,41400
2026-09-03,5941,VNDAD371834F3,405381,20700
2026-09-03,5941,VNDAD371834F3,405382,27600
2026-09-03,5941,VNDAD371834F3,405383,69000
2026-09-03,5941,VNDAD371834F3,405384,34500
2026-09-03,5941,VNDAD371834F3,405429,11500
2026-09-03,5941,VNDAD371834F3,405438,13800
2026-09-03,5941,VNDAD371834F3,406166,34500
2026-09-03,5941,VNDAD371834F3,406218,23600
2026-09-03,5941,VNDAD371834F3,406260,222780
2026-09-03,5941,VNDAD371834F3,406283,104400
2026-09-03,5942,VND608BF9B3D8,201984,38492
2026-09-03,5942,VND608BF9B3D8,203808,13775
2026-09-03,5942,VND608BF9B3D8,204534,39078
2026-09-03,5942,VND608BF9B3D8,205135,38760
2026-09-03,5942,VND608BF9B3D8,205136,264
2026-09-03,5942,VND608BF9B3D8,205149,67882
2026-09-03,5943,VND8974758EC3,194741,31400
2026-09-03,5943,VND8974758EC3,194779,471618
2026-09-03,5945,VND17C258526A,9307050,27500
2026-09-03,5945,VND17C258526A,9310113,37300
2026-09-03,5945,VND17C258526A,9311675,37300
2026-09-03,5945,VND17C258526A,9314763,28995
2026-09-03,5945,VND17C258526A,9319301,59920
2026-09-03,5946,VNDA610CB7675,240889,1698
2026-09-03,5946,VNDA610CB7675,241246,9869
2026-09-03,5947,VND1D7ED300B3,154564,60772
2026-09-03,5948,VND37530FC813,142527,15124
2026-09-03,5949,VNDF460B5EC7F,16402-M,148550
2026-09-03,5949,VNDF460B5EC7F,43154-R,600000
2026-09-03,5950,VND194891F3F9,01508711,6152
2026-09-03,5950,VND194891F3F9,01508714,14500
2026-09-03,5953,VND314B84DB92,IN263169,750000
2026-09-03,5954,VND314B84DB92,IN265723,8306
2026-09-03,5955,VND314B84DB92,IN265731,8372
2026-09-03,5956,VND314B84DB92,IN265724,8036
2026-09-03,5957,VND314B84DB92,IN265726,8036
2026-09-03,5958,VND314B84DB92,IN265719,8102
2026-09-03,5959,VNDE0ADF88C85,9744703,480635
2026-09-03,5959,VNDE0ADF88C85,9744717,496500
2026-09-03,5960,VND146ABCE719,0210332,46495
2026-09-03,5962,VND0E9273449A,4279118857,1543
2026-09-03,5962,VND0E9273449A,4279118877,1544
2026-09-03,5962,VND0E9273449A,4279926529,1543
2026-09-03,5962,VND0E9273449A,427992660,1544
2026-09-03,5962,VND0E9273449A,4280247081,11938
2026-09-03,5962,VND0E9273449A,4280407364,39138
2026-09-03,5962,VND0E9273449A,4280769687,23984
2026-09-03,5962,VND0E9273449A,9379310938,26100
2026-09-03,5962,VND0E9273449A,9383821666,26100
2026-09-03,5962,VND0E9273449A,9388059312,26100
2026-09-03,5962,VND0E9273449A,9388145242,26100
2026-09-03,5963,VND0E9273449A,4278380394,3052
2026-09-03,5963,VND0E9273449A,4279131981,3052
2026-09-03,5963,VND0E9273449A,4279934837,3052
2026-09-03,5963,VND0E9273449A,4280702846,3052
2026-09-03,5963,VND0E9273449A,9388107816,9918
2026-09-03,5964,VNDE8EBEE5EE3,7847937,23994
2026-09-03,5965,VND2FE679EDE1,9174752100,1900
2026-09-03,5966,VND38FB0B177C,17A25208090.3.26,5900
2026-09-03,5967,VND38FB0B177C,17A23046135.4.26,5900
2026-09-03,5968,VND38FB0B177C,17A25156814.5.26,5900
2026-09-03,5969,VND312B4066D7,3282317,258288
2026-09-03,5970,VNDE042C76692,11010,411775
2026-09-03,5971,VNDB9A7F6729B,33551,368038
2026-09-03,5971,VNDB9A7F6729B,33561,366673
2026-09-03,5972,VND1A210BC621,404000093.0 8/2026,3280
2026-09-03,5973,VND0749FF6C9D,2026 GFOA FALL CONF,85000
2026-09-03,5974,VND5FF83F8D94,204675,4629520
2026-09-03,5974,VND5FF83F8D94,204688,4466308
2026-09-03,5975,VND314D47574B,100007810884,12511
2026-09-03,5975,VND314D47574B,10021507509,511
2026-09-03,5975,VND314D47574B,10021507510,511
2026-09-03,5975,VND314D47574B,110009062483,6466
2026-09-03,5975,VND314D47574B,110009062484,4889
2026-09-03,5975,VND314D47574B,110009065458,3315
2026-09-03,5975,VND314D47574B,110009066649,12495
2026-09-03,5975,VND314D47574B,115008806198,9775
2026-09-03,5975,VND314D47574B,125008738949,3315
2026-09-03,5975,VND314D47574B,125008742707,21925
2026-09-03,5975,VND314D47574B,125008744517,17600
2026-09-03,5975,VND314D47574B,130007624659,3967
2026-09-03,5975,VND314D47574B,135008677284,6214
2026-09-03,5975,VND314D47574B,135008684979,76893
2026-09-03,5975,VND314D47574B,15009782718,73558
2026-09-03,5975,VND314D47574B,160007566425,4598
2026-09-03,5975,VND314D47574B,180007624066,60343
2026-09-03,5975,VND314D47574B,180007624621,150929
2026-09-03,5975,VND314D47574B,2026555456,7069439
2026-09-03,5975,VND314D47574B,205008138694,14196
2026-09-03,5975,VND314D47574B,220006976522,9397
2026-09-03,5975,VND314D47574B,230006958978,10296
2026-09-03,5975,VND314D47574B,290006991485,124721
2026-09-03,5975,VND314D47574B,290006991761,53574
2026-09-03,5975,VND314D47574B,290007000691,11647
2026-09-03,5975,VND314D47574B,290007000807,28911
2026-09-03,5975,VND314D47574B,290007000808,23984
2026-09-03,5975,VND314D47574B,295007250739,3782
2026-09-03,5975,VND314D47574B,35009524314,5690
2026-09-03,5975,VND314D47574B,375005562604,235375
2026-09-03,5975,VND314D47574B,415005071565,395066
2026-09-03,5975,VND314D47574B,415005071566,245269
2026-09-03,5975,VND314D47574B,480003769933,57851
2026-09-03,5975,VND314D47574B,50010338462,16216
2026-09-03,5975,VND314D47574B,60009544401,777202
2026-09-03,5975,VND314D47574B,70009421049,262047
2026-09-03,5975,VND314D47574B,70009423081,688084
2026-09-03,5975,VND314D47574B,85009081277,3315
2026-09-03,5975,VND314D47574B,90009303832,9521
2026-09-03,5975,VND314D47574B,95008969129,9384
2026-09-03,5976,VND314D47574B,207258898-8/26,25020
2026-09-03,5977,VND314D47574B,214578759-8/26,25129
2026-09-03,5978,VND314D47574B,225007968537,71162
2026-09-03,5979,VND314D47574B,180007624082,139265
2026-09-03,5980,VND314D47574B,180007624080,174627
2026-09-03,5981,VND314D47574B,18007624081,96004
2026-09-03,5982,VND314D47574B,210006924886,35240
2026-09-03,5983,VNDAE587128F9,295110,7050
2026-09-03,5984,VND162E4C3E25,919296-1,16800
2026-09-03,5985,VNDB942A041AE,247896,4366
2026-09-03,5986,VND27425B6C62,118540631,810000
2026-09-03,5986,VND27425B6C62,118550651,475500
2026-09-03,5987,VND93ACEED8D3,INV80450,217100
2026-09-03,5988,VNDB24DE3A5F3,61064500,58350
2026-09-03,5988,VNDB24DE3A5F3,61418529,482880
2026-09-03,5988,VNDB24DE3A5F3,61418531,89284
2026-09-03,5988,VNDB24DE3A5F3,61418536,486150
2026-09-03,5991,VND0F82AF1081,6071603557,216782
2026-09-03,5991,VND0F82AF1081,6072094666,3298
2026-09-03,5992,VND0F82AF1081,6072712990,692
2026-09-03,5993,VND0F82AF1081,6072712990-2,595
2026-09-03,5994,VND0F82AF1081,6072413279,77500
2026-09-03,5995,VND0F82AF1081,6072094683,2386
2026-09-03,5996,VND0F82AF1081,6072094684,16622
2026-09-03,5997,VND0D186B42D7,361292282,55000
2026-09-03,5998,VND527ABA577F,116913,2288
2026-09-03,5998,VND527ABA577F,117089,4699
2026-09-03,5999,VND16102A69A6,71846,13800
2026-09-03,6000,VND291E1E6078,28673,93600
2026-09-03,6000,VND291E1E6078,28683,76284
2026-09-03,6000,VND291E1E6078,28698,53898
2026-09-03,6000,VND291E1E6078,28778,61542
2026-09-03,6001,VND3DE49BAC99,2025NS135,2345
2026-09-03,6002,VND8AA7C5834A,9058437584,26294
2026-09-03,6002,VND8AA7C5834A,9972140967,93926
2026-09-03,6003,VND5696B5D7DE,98671375,471
2026-09-03,6003,VND5696B5D7DE,98671378,27755
2026-09-03,6004,VND3202C9608E,0820-002249676,75429
2026-09-03,6006,VNDF4E569FC53,1419866,5345
2026-09-03,6007,VNDFEB45412C5,2026-00000008,755101
2026-09-03,6008,VNDA9B2BB2688,JUL26 UNDERAGE DRINK,23035
2026-09-03,6008,VNDA9B2BB2688,JUN26 UNDERAGE DRINK,24862
2026-09-03,6009,VNDA9B2BB2688,OA-JULY 2026,22777525
2026-09-03,6010,VNDA9B2BB2688,06302026,224267
2026-09-03,6012,VNDB41C7DE31B,00157110750487010826,436495
2026-09-03,6012,VNDB41C7DE31B,00157110818393010926,51378
2026-09-03,6012,VNDB41C7DE31B,0015711092332301 826,40864
2026-09-03,6012,VNDB41C7DE31B,015713072236101 0826,3791
2026-09-03,6013,VNDB41C7DE31B,0015711067975301 826,11999
2026-09-03,6014,VNDB41C7DE31B,0015711074182001 826,12498
2026-09-03,6015,VNDB41C7DE31B,0015711088901801/08/,37698
2026-09-03,6016,VNDB08E066BB4,4716-TAG,7650
2026-09-03,6017,VNDEC02A2D016,2627090554,150000
2026-09-03,6018,VND506093857D,M230029,3916500
2026-09-03,6018,VND506093857D,M230030,5257800
2026-09-03,6019,VND4F67A130AA,0625-269480,17286
2026-09-03,6019,VND4F67A130AA,0625-269488,8253
2026-09-03,6019,VND4F67A130AA,0625-270277,8097
2026-09-03,6019,VND4F67A130AA,0625-270282,8097
2026-09-03,6020,VNDCCD745E802,244145,2529100
2026-09-03,6022,VND433C3F329B,C30405,197559
2026-09-03,6022,VND433C3F329B,C30619,55706
2026-09-03,6023,VND66205EC106,49909581,10420
2026-09-03,6023,VND66205EC106,49927053,1104
2026-09-03,6023,VND66205EC106,49931125,4452
2026-09-03,6023,VND66205EC106,49964369,7308
2026-09-03,6023,VND66205EC106,49979970,26727
2026-09-03,6023,VND66205EC106,49996844,59178
2026-09-03,6023,VND66205EC106,50001048,24432
2026-09-03,6040,VNDE53A84EBC0,4129-2TR,100000
2026-09-03,6041,VNDA3D6DA1092,AUGUST 2ND HALF 2026,866665
2026-09-03,6042,VND091D0AAA42,42207254,39347
2026-09-03,6042,VND091D0AAA42,42449618,29920
2026-09-03,6042,VND091D0AAA42,42449619,51760
2026-09-03,6042,VND091D0AAA42,42449819,51760
2026-09-03,6042,VND091D0AAA42,42702626,118210
2026-09-03,6042,VND091D0AAA42,42702627,108472
2026-09-03,6042,VND091D0AAA42,42702628,72467
2026-09-03,6042,VND091D0AAA42,42702629,124856
2026-09-03,6042,VND091D0AAA42,42702643,21976
2026-09-03,6042,VND091D0AAA42,42702671,12995
2026-09-03,6042,VND091D0AAA42,42702672,11716
2026-09-03,6042,VND091D0AAA42,42702685,30459
2026-09-03,6042,VND091D0AAA42,42702686,26781
2026-09-03,6042,VND091D0AAA42,42702690,15010
2026-09-03,6042,VND091D0AAA42,42702691,15010
2026-09-03,6042,VND091D0AAA42,42702692,15010
2026-09-03,6042,VND091D0AAA42,42702693,15010
2026-09-03,6042,VND091D0AAA42,42702694,15010
2026-09-03,6042,VND091D0AAA42,42702695,15010
2026-09-03,6042,VND091D0AAA42,42702696,21286
2026-09-03,6043,VND44D252EA0A,69129,376700
2026-09-03,6043,VND44D252EA0A,69410,157200
2026-09-03,6044,VND6C133B6E38,55P1857727,8180
2026-09-03,6045,VNDE50A0ABED8,7315,625500
2026-09-03,6046,VNDDB8E0D5288,218278F,3916
2026-09-03,6046,VNDDB8E0D5288,218290F,1023
2026-09-03,6046,VNDDB8E0D5288,218365F,6600
2026-09-03,6047,VND021504B4CB,91011060470,2749186
2026-09-03,6049,VND6DFE713957,910019481,55000
2026-09-03,6049,VND6DFE713957,910019726,337500
2026-09-03,6051,VND684C9F2E6A,3905,68469
2026-09-03,6051,VND684C9F2E6A,3907,137293
2026-09-03,6051,VND684C9F2E6A,3908,740000
2026-09-03,6051,VND684C9F2E6A,3910,1495074
2026-09-03,6051,VND684C9F2E6A,3911,892714
2026-09-03,6052,VND3AAB7BB3E5,9108,16700
2026-09-03,6054,VND843CDACF9C,B069620,100150
2026-09-03,6055,VND06AC22E953,397145,87041
2026-09-03,6056,VND83EB49AFC7,2026-460,10000
2026-09-03,6057,VND63FC3F64CF,494350,55228
2026-09-03,6057,VND63FC3F64CF,494825,2598
2026-09-03,6057,VND63FC3F64CF,494973,3835
2026-09-03,6057,VND63FC3F64CF,495069,8184
2026-09-03,6057,VND63FC3F64CF,495077,7794
2026-09-03,6057,VND63FC3F64CF,495092,13092
2026-09-03,6057,VND63FC3F64CF,495218,8400
2026-09-03,6058,VND74863E109E,01-3207776,11944
2026-09-03,6059,VND51F22A8064,B21632768,32620
2026-09-03,6060,VND732FC446A2,883376920,6260
2026-09-03,6061,VND1CDC5A7959,010109364039403 0826,6235
2026-09-03,6061,VND1CDC5A7959,010110084002501 0826,6559
2026-09-03,6061,VND1CDC5A7959,010110084002601 0826,10070
2026-09-03,6061,VND1CDC5A7959,010114050003501 0826,1180
2026-09-03,6061,VND1CDC5A7959,010114050004001 0826,2286
2026-09-03,6061,VND1CDC5A7959,010114064005402 0826,3017
2026-09-03,6061,VND1CDC5A7959,010114145008203 0826,1180
2026-09-03,6061,VND1CDC5A7959,010115075013502 0826,3027
2026-09-03,6061,VND1CDC5A7959,010115075014602 0826,4163
2026-09-03,6061,VND1CDC5A7959,010115086007001 0826,11132
2026-09-03,6061,VND1CDC5A7959,010115086007101 0826,3024
2026-09-03,6061,VND1CDC5A7959,010115377005601 0826,1180
2026-09-03,6061,VND1CDC5A7959,010116004003201 0821,12874
2026-09-03,6061,VND1CDC5A7959,010116004003301 0826,6145
2026-09-03,6061,VND1CDC5A7959,010116058048401 0826,3017
2026-09-03,6061,VND1CDC5A7959,010116058048601 0826,17630
2026-09-03,6061,VND1CDC5A7959,010118068007501 0826,22499
2026-09-03,6061,VND1CDC5A7959,010118068008101 0826,3017
2026-09-03,6062,VND1CDC5A7959,010108097011709-8/26,13601
2026-09-03,6063,VNDAD60726C90,7621,289080
2026-09-03,6064,VNDA23FFF84E8,020214027000402 0826,11810
2026-09-03,6064,VNDA23FFF84E8,020214027099902 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214027100002 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214051024101 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214051038501 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214051039303 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214051045102 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214051114802 0826,6240
2026-09-03,6064,VNDA23FFF84E8,020214051129902 0826,4680
2026-09-03,6064,VNDA23FFF84E8,020214051833702 0826,1562
2026-09-03,6064,VNDA23FFF84E8,020214051841602 0826,5869
2026-09-03,6064,VNDA23FFF84E8,020214059000702 0826,4379
2026-09-03,6064,VNDA23FFF84E8,020214059056802 0826,1562
2026-09-03,6064,VNDA23FFF84E8,020214059059802 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214059103302 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214059814602 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214059998102 0826,4379
2026-09-03,6064,VNDA23FFF84E8,020214061024301 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214061083502 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214061143202 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214062035204 0826,1559
2026-09-03,6064,VNDA23FFF84E8,020214062052601 0826,1559
2026-09-03,6065,VNDF384EA7B9B,509230815 B,36425
2026-09-03,6065,VNDF384EA7B9B,509298386,25140
2026-09-03,6065,VNDF384EA7B9B,509298387,165480
2026-09-03,6065,VNDF384EA7B9B,509298388,19324
2026-09-03,6065,VNDF384EA7B9B,509298391,175320
2026-09-03,6065,VNDF384EA7B9B,509298392,8008
2026-09-03,6065,VNDF384EA7B9B,509298393,56488
2026-09-03,6065,VNDF384EA7B9B,509298394,192706
2026-09-03,6065,VNDF384EA7B9B,509298395,304049
2026-09-03,6065,VNDF384EA7B9B,509298396,171533
2026-09-03,6065,VNDF384EA7B9B,509298397,135260
2026-09-03,6065,VNDF384EA7B9B,509298398,116835
2026-09-03,6065,VNDF384EA7B9B,509298399,106979
2026-09-03,6065,VNDF384EA7B9B,509298400,19710
2026-09-03,6066,VNDB2BF8720F9,41714,220500
2026-09-03,6066,VNDB2BF8720F9,41716,60750
2026-09-03,6066,VNDB2BF8720F9,41717,180000
2026-09-03,6066,VNDB2BF8720F9,41757,207000
2026-09-03,6066,VNDB2BF8720F9,41759,90000
2026-09-03,6066,VNDB2BF8720F9,41760,162000
2026-09-03,6067,VNDF97FB4280B,L04-91209,110300
2026-09-03,6067,VNDF97FB4280B,L04-91269,102500
2026-09-03,6068,VND59325753EC,1003070,25000
2026-09-03,6068,VND59325753EC,1003078,25000
2026-09-03,6068,VND59325753EC,1003247,137805
2026-09-03,6069,VND42EFDCDA16,287298553483X082026,244699
2026-09-03,6069,VND42EFDCDA16,287355060151x082026,102269
2026-09-03,6069,VND42EFDCDA16,820710836X08252026,64517
2026-09-03,6070,VNDBA70BC1F5F,B25160-01,87050
2026-09-03,6070,VNDBA70BC1F5F,B25160-02,534200
2026-09-03,6070,VNDBA70BC1F5F,B25160-03,217300
2026-09-03,6070,VNDBA70BC1F5F,B25160-04,383750
2026-09-03,6070,VNDBA70BC1F5F,B25160-05,255350
2026-09-03,6070,VNDBA70BC1F5F,B25160-06,1588250
2026-09-03,6070,VNDBA70BC1F5F,B25160-07,741900
2026-09-03,6070,VNDBA70BC1F5F,B25160-08,764350
2026-09-03,6070,VNDBA70BC1F5F,B25160-09,198750
2026-09-03,6071,VNDB7D4F2F76E,3000705578 0826,25437
2026-09-03,6072,VNDAF2BAB979B,3178,151100
2026-09-03,6073,VND11621ABC9D,1980568/1,255000
2026-09-03,6074,VND934C96EBFB,023-02-00-J1,441459
2026-09-03,6075,VND469D0A0601,42694,262500
2026-09-03,6078,VND7418636696,1418723,10050400
2026-09-03,6079,VND4D06D2B5A2,57635,48000
2026-09-03,6079,VND4D06D2B5A2,57664,47500
2026-09-03,6080,VND0D496C63AF,13250,107180
2026-09-03,6081,VND37FA8BDFA8,002-JanuaryApr 2026,240452275
2026-09-03,6082,VND6A20575D85,702301C5-0044,49800
2026-09-03,6083,VND834CFEAF14,13470363,26000
2026-09-03,6083,VND834CFEAF14,13482478,82500
2026-09-03,6084,VND441222DF23,34232,980000
2026-09-03,6086,VND2107EBF7A3,14208,749053
2026-09-03,6088,VND41BEF7AED2,52170122383A,2596653
2026-09-03,6089,VNDD5FE54EACB,104806,800000
2026-09-03,6092,VNDAF0E6FF656,107446,31031
2026-09-03,6092,VNDAF0E6FF656,107484,10855
2026-09-03,6092,VNDAF0E6FF656,107497,2700
2026-09-03,6092,VNDAF0E6FF656,107500,10855
2026-09-03,6092,VNDAF0E6FF656,107504,10855
2026-09-03,6092,VNDAF0E6FF656,107505,10855
2026-09-03,6092,VNDAF0E6FF656,107514,10855
2026-09-03,6092,VNDAF0E6FF656,107516,10855
2026-09-03,6092,VNDAF0E6FF656,107531,10855
2026-09-03,6092,VNDAF0E6FF656,107626,67254
2026-09-03,6092,VNDAF0E6FF656,107630,10855
2026-09-03,6092,VNDAF0E6FF656,107747,47131
2026-09-03,6092,VNDAF0E6FF656,107759,47131
2026-09-03,6092,VNDAF0E6FF656,107811,10855
2026-09-03,6092,VNDAF0E6FF656,107828,10855
2026-09-03,6092,VNDAF0E6FF656,107858,10855
2026-09-03,6092,VNDAF0E6FF656,107864,10855
2026-09-03,6092,VNDAF0E6FF656,107969,10855
2026-09-03,6092,VNDAF0E6FF656,107993,10855
2026-09-03,6092,VNDAF0E6FF656,107995,10855
2026-09-03,6092,VNDAF0E6FF656,108049,10855
2026-09-03,6092,VNDAF0E6FF656,108053,10855
2026-09-03,6092,VNDAF0E6FF656,108081,265455
2026-09-03,6092,VNDAF0E6FF656,108089,10855
2026-09-03,6092,VNDAF0E6FF656,108101,10855
2026-09-03,6092,VNDAF0E6FF656,108102,10855
2026-09-03,6092,VNDAF0E6FF656,108152,10855
2026-09-03,6092,VNDAF0E6FF656,108187,10855
2026-09-03,6092,VNDAF0E6FF656,108211,21975
2026-09-03,6092,VNDAF0E6FF656,108212,10855
2026-09-03,6092,VNDAF0E6FF656,108215,38720
2026-09-03,6092,VNDAF0E6FF656,108232,47131
2026-09-03,6092,VNDAF0E6FF656,108255,10855
2026-09-03,6092,VNDAF0E6FF656,108285,10855
2026-09-03,6092,VNDAF0E6FF656,108305,10855
2026-09-03,6093,VNDAC919A9D82,09/01/2026,462234
2026-09-03,6094,VND8AF07BEFC7,2192329,486000
2026-09-03,6095,VND6FC6206B15,156 2026,448000
2026-09-03,6097,VNDA19A313B5F,CRIME DISTRICT 160,1662000
2026-09-03,6099,VND5F7CD0BCD8,1201328,235900
2026-09-03,6100,VND8F2E9428E4,999103219539,2162521
2026-09-03,6101,VNDC1B4990CC4,24517,400000
2026-09-03,6101,VNDC1B4990CC4,24518,323200
2026-09-03,6102,VND97F7A6C781,662807,12146
2026-09-03,6104,VND854100D325,3179,124400
2026-09-03,6106,VND4DDE13800D,2604-001,27911524
2026-09-03,6107,VND69DFA54E4A,CF26-0950A,45000
2026-09-03,6108,VND7AB9683018,CBR 26-15,1813638
2026-09-03,6108,VND7AB9683018,CBR 26-16,4547727
2026-09-03,6109,VND5B522DD704,18133,246800
2026-09-03,6110,VND37A077D923,26T-1995,478333
2026-09-03,6110,VND37A077D923,26T-2207,478333
2026-09-03,6110,VND37A077D923,27T-017,478333
2026-09-03,6110,VND37A077D923,27T-235,478333
2026-09-03,6111,VNDC1632B1E48,26-CR-123155S,20045
2026-09-03,6112,VND93F9B6EB2A,24023,712500
2026-09-03,6113,VND4EAEDD6122,8147-26,8000
2026-09-03,6114,VND4EAEDD6122,8149-26,12000
2026-09-03,6115,VND4EAEDD6122,8152-26,12000
2026-09-03,6116,VND4EAEDD6122,8158-26,8000
2026-09-03,6117,VND4EAEDD6122,8159-26,22000
2026-09-03,6118,VND4EAEDD6122,8160-26,4000
2026-09-03,6119,VND0DEE00DA7A,3176,92500
2026-09-03,6120,VND9EFC57E77A,4702,487500
2026-09-03,6121,VNDD8A8343028,IN00005143,252000
2026-09-03,6122,VND2E80F86067,6608812-202608-1,10000
2026-09-03,6123,VND12199F9892,08/2026,200000
2026-09-03,6124,VNDA4E0964AF6,611849,98500
2026-09-03,6124,VNDA4E0964AF6,612244,128400
2026-09-03,6125,VNDA5C2FD2DC5,REGLJONES 2026,10000
2026-09-03,6126,VND777AAA6B69,146D-L3JC-V6YC,9449
2026-09-03,6126,VND777AAA6B69,14FK-GMKX-6C1Y,13596
2026-09-03,6126,VND777AAA6B69,14GN-QDPC-DJQP,4295
2026-09-03,6126,VND777AAA6B69,1DDH-JDH4-6XCX,1453
2026-09-03,6126,VND777AAA6B69,1LYC-LY6R-KGML,43999
2026-09-03,6126,VND777AAA6B69,1M11-Q7PR-1WT7,3469
2026-09-03,6126,VND777AAA6B69,1NNY-CFX6-61MV,6598
2026-09-03,6126,VND777AAA6B69,1XL3-KL7P-C9WV,3168
2026-09-03,6126,VND777AAA6B69,1Y6N-64YM-YDNR,9523
2026-09-03,6127,VND6932E7CF63,8692649862636,189207
2026-09-03,6128,VND167B9B73AA,71848591,9700
2026-09-03,6129,VND4316BCB9D7,2609-708386,46261
2026-09-03,6130,VNDDCF6205178,46664,392706
2026-09-03,6131,VNDFE7BCFF82B,38248,479925
2026-09-03,6131,VNDFE7BCFF82B,38256,99388
2026-09-03,6131,VNDFE7BCFF82B,38285,444119
2026-09-03,6131,VNDFE7BCFF82B,38290,499970
2026-09-03,6131,VNDFE7BCFF82B,38292,413523
2026-09-03,6131,VNDFE7BCFF82B,38294,295405
2026-09-03,6131,VNDFE7BCFF82B,38297,34097
2026-09-03,6131,VNDFE7BCFF82B,38300,290125
2026-09-03,6131,VNDFE7BCFF82B,38301,423455
2026-09-03,6132,VND7318C7CBBA,25-BR-190511 8-26-26,17000
2026-09-03,6133,VND461B630DBC,67X00002,121682813
2026-09-03,6134,VND8DF33898C8,12931,1500000
2026-09-03,6135,VNDBBA3F59362,26800-078M,190680
2026-09-03,6135,VNDBBA3F59362,26800-080M,27755
2026-09-03,6135,VNDBBA3F59362,26800-081L,492000
2026-09-03,6135,VNDBBA3F59362,26800-082L,328000
2026-09-03,6135,VNDBBA3F59362,26800-082M,87059
2026-09-03,6135,VNDBBA3F59362,26800-085L,164000
2026-09-03,6135,VNDBBA3F59362,26800-086L,164000
2026-09-03,6136,VND3F4E3D5034,08/2026,200000
2026-09-03,6137,VNDE14C01DF35,NO. 15,160000
2026-09-03,6138,VNDF88F35E791,10711,40000
2026-09-03,6139,VNDF88F35E791,10756,20000
2026-09-03,6141,VNDF973B163DB,212-5242,50000
2026-09-03,6142,VNDA53AAC0C02,SRVCE510432,13575
2026-09-03,6143,VND122EEFF80B,26-0356,71200
2026-09-03,6144,VND03758085BE,216265464,2418
2026-09-03,6145,VND1F8232DFBF,26199,100000
2026-09-03,6146,VNDB0DE02BD22,560692,1712
2026-09-03,6146,VNDB0DE02BD22,566548,2563
2026-09-03,6146,VNDB0DE02BD22,566549,500
2026-09-03,6146,VNDB0DE02BD22,566999,500
2026-09-03,6146,VNDB0DE02BD22,567004,3120
2026-09-03,6146,VNDB0DE02BD22,567005,1706
2026-09-03,6146,VNDB0DE02BD22,567375,2500
2026-09-03,6146,VNDB0DE02BD22,567385,9328
2026-09-03,6146,VNDB0DE02BD22,567401,1500
2026-09-03,6146,VNDB0DE02BD22,567404,3239
2026-09-03,6146,VNDB0DE02BD22,567418,2870
2026-09-03,6147,VND4A591C435A,2746,61043
2026-09-03,6148,VNDE91C7530EF,0857601,222708
2026-09-03,6148,VNDE91C7530EF,0858460,270991
2026-09-03,6148,VNDE91C7530EF,0858461,21905
2026-09-03,6148,VNDE91C7530EF,0913959,219734
2026-09-03,6148,VNDE91C7530EF,1126174,217610
2026-09-03,6148,VNDE91C7530EF,586244,13294
2026-09-03,6148,VNDE91C7530EF,586245,32516
2026-09-03,6148,VNDE91C7530EF,586246,3955
2026-09-03,6148,VNDE91C7530EF,693691,36108
2026-09-03,6148,VNDE91C7530EF,693692,282221
2026-09-03,6149,VND3D68DA10A7,49370,17500
2026-09-03,6149,VND3D68DA10A7,49411,6154800
